sample1,,sample2,,sample3,,sample4,,sample5,,sample6,,vzorek1,,vzorek2,,vzorek3,,specimen0,,specimen1,,specimen2,,
,,,,,,,,,,,,,,,,,,,,,,588.7763672,0.7452693582,
,,,,,,,,,,,,,,,,,,,,,,588.5901489,0.7457211018,
,,,,,,,,,,,,,,,,,,,,,,588.3666382,0.7468542457,
,,,,,,,,,,,,,,,,,,,,,,588.180481,0.7461782694,
,,,,,,,,,,,,,,,,,,,,,,587.9568481,0.7457941175,
,,,,,,,,,,,,,,,,,,,,,,587.7706299,0.7459343076,
,,,,,,,,,,,,,,,,,,,,,,587.5842896,0.7449099422,
,,,,,,,,,,,,,,,,,,,,,,587.3607788,0.7462356091,
,,,,,,,,,,,,,,,,,,,,,,587.1744995,0.7451937795,
,,,,,,,,,,,,,,,,,,,,,,586.9881592,0.7444297671,
,,,,,,,,,,,,,,,,,,,,,,586.7645874,0.7434287667,
,,,,,,,,,,,,,,,,,,,,,,586.5782471,0.7450212836,
,,,,,,,,,,,,,,,,,,,,,,586.3919678,0.7451496124,
,,,,,,,,,,,,,,,,,,,,,,586.168335,0.7462154627,
,,,,,,,,,,,,,,,,,,,,,,585.9819946,0.7465586662,
,,,,,,,,,,,,,,,,,,,,,,585.7583008,0.7452053428,
,,,,,,,,,,,,,,,,,,,,,,585.5719604,0.7468466163,
,,,,,,,,,,,,,,,,,,,,,,585.3855591,0.7446436882,
,,,,,,,,,,,,,,,,,,,,,,585.1619263,0.7459423542,
,,,,,,,,,,,,,,,,,,,,,,584.9755249,0.7468040586,
,,,,,,,,,,,,,,,,,,,,,,584.7890625,0.7464902401,
,,,,,,,,,,,,,,,,,,,,,,584.5653687,0.7442661524,
,,,,,,,,,,,,,,,,,,,,,,584.3789673,0.7454501987,
,,,,,,,,,,,,,,,,,,,,,,584.1925049,0.7447059751,
,,,,,,,,,,,,,,,,,,,,,,583.96875,0.7439513803,
,,,,,,,,,,,,,,,,,,,,,,583.7823486,0.7466498613,
,,,,,,,,,,,,,,,,,,,,,,583.5585327,0.7473025322,
,,,,,,,,,,,,,,,,,,,,,,583.3721313,0.7456649542,
,,,,,,,,,,,,,,,,,,,,,,583.1855469,0.7468622923,
,,,,,,,,,,,,,,,,,,,,,,582.961792,0.7474113107,
,,,,,,,,,,,,,,,,,,,,,,582.7752686,0.7445786595,
,,,,,,,,,,,,,,,,,,,,,,582.5887451,0.7448905706,
,,,,,,,,,,,,,,,,,,,,,,582.3649902,0.7471230626,
,,,,,,,,,,,,,,,,,,,,,,582.1784058,0.7471889853,
,,,,,,,,,,,,,,,,,,,,,,581.9918823,0.7455065846,
,,,,,,,,,,,,,,,,,,,,,,581.7680054,0.7437638044,
,,,,,,,,,,,,,,,,,,,,,,581.5814209,0.7452642322,
,,,,,,,,,,,,,,,,,,,,,,581.3575439,0.7434789538,
,,,,,,,,,,,,,,,,,,,,,,581.1709595,0.7459813356,
,,,,,,,,,,,,,,,,,,,,,,580.984375,0.7459996343,
,,,,,,,,,,,,,,,,,,,,,,580.760437,0.7451300621,
,,,,,,,,,,,,,,,,,,,,,,580.5738525,0.7456076741,
,,,,,,,,,,,,,,,,,,,,,,580.387207,0.7435010076,
,,,,,,,,,,,,,,,,,,,,,,580.163269,0.7465733886,
,,,,,,,,,,,,,,,,,,,,,,579.9766235,0.7470750809,
,,,,,,,,,,,,,,,,,,,,,,579.789978,0.7455170751,
,,,,,,,,,,,,,,,,,,,,,,579.565979,0.7445839643,
,,,,,,,,,,,,,,,,,,,,,,579.3793335,0.7452976108,
,,,,,,,,,,,,,,,,,,,,,,579.192688,0.7469713688,
,,,,,,,,,,,,,,,,,,,,,,578.9686279,0.7458820343,
,,,,,,,,,,,,,,,,,,,,,,578.7819214,0.7459318042,
,,,,,,,,,,,,,,,,,,,,,,578.5579224,0.746942699,
,,,,,,,,,,,,,,,,,,,,,,578.3711548,0.7475465536,
,,,,,,,,,,,,,,,,,,,,,,578.1844482,0.7455770969,
,,,,,,,,,,,,,,,,,,,,,,577.9603882,0.7469770312,
,,,,,,,,,,,,,,,,,,,,,,577.7736206,0.7479964495,
,,,,,,,,,,,,,,,,,,,,,,577.5869141,0.7473447323,
,,,,,,,,,,,,,,,,,,,,,,577.362793,0.748318553,
,,,,,,,,,,,,,,,,,,,,,,577.1760254,0.7486377954,
,,,,,,,,,,,,,,,,,,,,,,576.9892578,0.7474169731,
,,,,,,,,,,,,,,,,,,,,,,576.7650757,0.7477868199,
,,,,,,,,,,,,,,,,,,,,,,576.5783081,0.7452548146,
,,,,,,,,,,,,,,,,,,,,,,576.3914185,0.7450367808,
,,,,,,,,,,,,,,,,,,,,,,576.1673584,0.745460391,
,,,,,,,,,,,,,,,,,,,,,,575.9804077,0.7464575768,
,,,,,,,,,,,,,,,,,,,,,,575.7562866,0.7467633486,
,,,,,,,,,,,,,,,,,,,,,,575.569397,0.7443479896,
,,,,,,,,,,,,,,,,,,,,,,575.3825684,0.7464402318,
,,,,,,,,,,,,,,,,,,,,,,575.1583252,0.7471171618,
,,,,,,,,,,,,,,,,,,,,,,574.9714966,0.7458404303,
,,,,,,,,,,,,,,,,,,,,,,574.7846069,0.7473016381,
,,,,,,,,,,,,,,,,,,,,,,574.5603027,0.7453767061,
,,,,,,,,,,,,,,,,,,,,,,574.3734741,0.7471464276,
,,,,,,,,,,,,,,,,,,,,,,574.1864624,0.7462873459,
,,,,,,,,,,,,,,,,,,,,,,573.9622192,0.7458651662,
,,,,,,,,,,,,,,,,,,,,,,573.7753296,0.7471319437,
,,,,,,,,,,,,,,,,,,,,,,573.5883179,0.745682776,
,,,,,,,,,,,,,,,,,,,,,,573.3640747,0.7448413372,
,,,,,,,,,,,,,,,,,,,,,,573.177063,0.7455077767,
,,,,,,,,,,,,,,,,,,,,,,572.9901123,0.7434584498,
,,,,,,,,,,,,,,,,,,,,,,572.7657471,0.7445585132,
,,,,,,,,,,,,,,,,,,,,,,572.5787964,0.7459490895,
,,,,,,,,,,,,,,,,,,,,,,572.3917847,0.7452276945,
,,,,,,,,,,,,,,,,,,,,,,572.1674194,0.7425470352,
,,,,,,,,,,,,,,,,,,,,,,571.9804077,0.7447871566,
,,,,,,,,,,,,,,,,,,,,,,571.7559814,0.7450193167,
,,,,,,,,,,,,,,,,,,,,,,571.5689087,0.7445930839,
,,,,,,,,,,,,,,,,,,,,,,571.3818359,0.7456462383,
,,,,,,,,,,,,,,,,,,,,,,571.1574707,0.7468665838,
,,,,,,,,,,,,,,,,,,,,,,570.9703369,0.7475636005,
,,,,,,,,,,,,,,,,,,,,,,570.7832642,0.7453218699,
,,,,,,,,,,,,,,,,,,,,,,570.5588379,0.7460241318,
,,,,,,,,,,,,,,,,,,,,,,570.3717041,0.7437852621,
,,,,,,,,,,,,,,,,,,,,,,570.1846313,0.7460122705,
,,,,,,,,,,,,,,,,,,,,,,569.960083,0.7432045937,
,,,,,,,,,,,,,,,,,,,,,,569.7730103,0.7444583178,
,,,,,,,,,,,,,,,,,,,,,,569.5858765,0.7436529398,
,,,,,,,,,,,,,,,,,,,,,,569.3613281,0.7466176748,
,,,,,,,,,,,,,,,,,,,,,,569.1741333,0.7453376651,
,,,,,,,,,,,,,,,,,,,,,,568.9870605,0.7449132204,
,,,,,,,,,,,,,,,,,,,,,,568.7624512,0.7458207607,
,,,,,,,,,,,,,,,,,,,,,,568.5752563,0.7455069423,
,,,,,,,,,,,,,,,,,,,,,,568.3881226,0.7473036647,
,,,,,,,,,,,,,,,,,,,,,,568.1635132,0.7461288571,
,,,,,,,,,,,,,,,,,,,,,,567.9763184,0.7468211651,
,,,,,,,,,,,,,,,,,,,,,,567.7890625,0.7472220063,
,,,,,,,,,,,,,,,,,,,,,,567.5644531,0.7451569438,
,,,,,,,,,,,,,,,,,,,,,,567.3771973,0.7470707297,
,,,,,,,,,,,,,,,,,,,,,,567.1900024,0.7468795776,
,,,,,,,,,,,,,,,,,,,,,,566.965271,0.7448801398,
,,,,,,,,,,,,,,,,,,,,,,566.7780762,0.7454205751,
,,,,,,,,,,,,,,,,,,,,,,566.5908203,0.7460609078,
,,,,,,,,,,,,,,,,,,,,,,566.3660889,0.7440191507,
,,,,,,,,,,,,,,,,,,,,,,566.178833,0.7412610054,
,,,,,,,,,,,,,,,,,,,,,,565.9915161,0.7428948283,
,,,,,,,,,,,,,,,,,,,,,,565.7667847,0.7449088693,
,,,,,,,,,,,,,,,,,,,,,,565.5795288,0.744315505,
,,,,,,,,,,,,,,,,,,,,,,565.3921509,0.7415549159,
,,,,,,,,,,,,,,,,,,,,,,565.1672974,0.7451887727,
,,,,,,,,,,,,,,,,,,,,,,564.9799805,0.7430776358,
,,,,,,,,,,,,,,,,,,,,,,564.755188,0.743537724,
,,,,,,,,,,,,,,,,,,,,,,564.5678711,0.7464860678,
,,,,,,,,,,,,,,,,,,,,,,564.3805542,0.7478231788,
,,,,,,,,,,,,,,,,,,,,,,564.1557007,0.7460721731,
,,,,,,,,,,,,,,,,,,,,,,563.9683838,0.7446811199,
,,,,,,,,,,,,,,,,,,,,,,563.7809448,0.7443867922,
,,,,,,,,,,,,,,,,,,,,,,563.5560303,0.7442750931,
,,,,,,,,,,,,,,,,,,,,,,563.3686523,0.7441393733,
,,,,,,,,,,,,,,,,,,,,,,563.1812744,0.7460710406,
,,,,,,,,,,,,,,,,,,,,,,562.9563599,0.74687922,
,,,,,,,,,,,,,,,,,,,,,,562.7689209,0.7463454604,
,,,,,,,,,,,,,,,,,,,,,,562.5814819,0.7463691235,
,,,,,,,,,,,,,,,,,,,,,,562.3565063,0.7460138202,
,,,,,,,,,,,,,,,,,,,,,,562.1690674,0.7448276877,
,,,,,,,,,,,,,,,,,,,,,,561.9816284,0.7437832355,
,,,,,,,,,,,,,,,,,,,,,,561.7566528,0.7441594601,
,,,,,,,,,,,,,,,,,,,,,,561.5691528,0.7448120713,
,,,,,,,,,,,,,,,,,,,,,,561.3816528,0.7461770773,
,,,,,,,,,,,,,,,,,,,,,,561.1566772,0.7439864278,
,,,,,,,,,,,,,,,,,,,,,,560.9691162,0.7459890842,
,,,,,,,,,,,,,,,,,,,,,,560.7816162,0.7450972795,
,,,,,,,,,,,,,,,,,,,,,,560.5565796,0.7448124886,
,,,,,,,,,,,,,,,,,,,,,,560.3690796,0.7467362881,
,,,,,,,,,,,,,,,,,,,,,,560.1815186,0.7479420304,
,,,,,,,,,,,,,,,,,,,,,,559.9564819,0.7454417348,
,,,,,,,,,,,,,,,,,,,,,,559.7688599,0.7465004921,
,,,,,,,,,,,,,,,,,,,,,,559.5812988,0.7448182106,
,,,,,,,,,,,,,,,,,,,,,,559.3562012,0.7455990314,
,,,,,,,,,,,,,,,,,,,,,,559.1685791,0.7474113107,
,,,,,,,,,,,,,,,,,,,,,,558.9810181,0.7472052574,
,,,,,,,,,,,,,,,,,,,,,,558.7558594,0.7458853126,
,,,,,,,,,,,,,,,,,,,,,,558.5682373,0.7447724342,
,,,,,,,,,,,,,,,,,,,,,,558.3806152,0.7452343702,
,,,,,,,,,,,,,,,,,,,,,,558.1554565,0.7475811243,
,,,,,,,,,,,,,,,,,,,,,,557.9678345,0.7454478741,
,,,,,,,,,,,,,,,,,,,,,,557.7800903,0.7465747595,
,,,,,,,,,,,,,,,,,,,,,,557.5549927,0.7474286556,
,,,,,,,,,,,,,,,,,,,,,,557.3672485,0.748051405,
,,,,,,,,,,,,,,,,,,,,,,557.1796265,0.7471424937,
,,,,,,,,,,,,,,,,,,,,,,556.9543457,0.7463297248,
,,,,,,,,,,,,,,,,,,,,,,556.7667236,0.7485271692,
,,,,,,,,,,,,,,,,,,,,,,556.5789795,0.7465044856,
,,,,,,,,,,,,,,,,,,,,,,556.3912354,0.7492598295,
,,,,,,,,,,,,,,,,,,,,,,556.1660156,0.7458221316,
,,,,,,,,,,,,,,,,,,,,,,555.9782715,0.7474654913,
,,,,,,,,,,,,,,,,,,,,,,555.7905273,0.7471978068,
,,,,,,,,,,,,,,,,,,,,,,555.5651855,0.7453808188,
,,,,,,,,,,,,,,,,,,,,,,555.3774414,0.7473691106,
,,,,,,,,,,,,,,,,,,,,,,555.1896973,0.7468931675,
,,,,,,,,,,,,,,,,,,,,,,554.9642944,0.7490292192,
,,,,,,,,,,,,,,,,,,,,,,554.7765503,0.7486869693,
,,,,,,,,,,,,,,,,,,,,,,554.5888062,0.7481221557,
,,,,,,,,,,,,,,,,,,,,,,554.3634033,0.7463876605,
,,,,,,,,,,,,,,,,,,,,,,554.1755371,0.7475903034,
,,,,,,,,,,,,,,,,,,,,,,553.9877319,0.7479878068,
,,,,,,,,,,,,,,,,,,,,,,553.7623291,0.746150136,
,,,,,,,,,,,,,,,,,,,,,,553.5745239,0.7441222668,
,,,,,,,,,,,,,,,,,,,,,,553.3866577,0.7429650426,
,,,,,,,,,,,,,,,,,,,,,,553.1611938,0.7419018745,
,,,,,,,,,,,,,,,,,,,,,,552.9733887,0.7441954017,
,,,,,,,,,,,,,,,,,,,,,,552.7854614,0.7440675497,
,,,,,,,,,,,,,,,,,,,,,,552.5599976,0.7433046699,
,,,,,,,,,,,,,,,,,,,,,,552.3721313,0.7421671152,
,,,,,,,,,,,,,,,,,,,,,,552.1842041,0.743755281,
,,,,,,,,,,,,,,,,,,,,,,551.9587402,0.7454214096,
,,,,,,,,,,,,,,,,,,,,,,551.770813,0.7430998087,
,,,,,,,,,,,,,,,,,,,,,,551.5828857,0.7451232076,
,,,,,,,,,,,,,,,,,,,,,,551.3572998,0.7445496321,
,,,,,,,,,,,,,,,,,,,,,,551.1693726,0.7444108129,
,,,,,,,,,,,,,,,,,,,,,,550.9815063,0.7467266321,
,,,,,,,,,,,,,,,,,,,,,,550.7558594,0.7471016049,
,,,,,,,,,,,,,,,,,,,,,,550.5679321,0.7463425398,
,,,,,,,,,,,,,,,,,,,,,,550.3798828,0.7481812239,
,,,,,,,,,,,,,,,,,,,,,,550.1543579,0.7487842441,
,,,,,,,,,,,,,,,,,,,,,,549.9663086,0.7481469512,
,,,,,,,,,,,,,,,,,,,,,,549.7783203,0.7455337644,
,,,,,,,,,,,,,,,,,,,,,,549.590271,0.7478591204,
,,,,,,,,,,,,,,,,,,,,,,549.364624,0.7480136156,
,,,,,,,,,,,,,,,,,,,,,,549.1766357,0.7483756542,
,,,,,,,,,,,,,,,,,,,,,,548.9885864,0.7484807372,
,,,,,,,,,,,,,,,,,,,,,,548.7629395,0.7483947873,
,,,,,,,,,,,,,,,,,,,,,,548.5748291,0.7470888495,
,,,,,,,,,,,,,,,,,,,,,,548.3867798,0.7476718426,
,,,,,,,,,,,,,,,,,,,,,,548.1610718,0.7505219579,
,,,,,,,,,,,,,,,,,,,,,,547.9729614,0.7445160747,
,,,,,,,,,,,,,,,,,,,,,,547.7849121,0.7458695173,
,,,,,,,,,,,,,,,,,,,,,,547.5591431,0.7444398999,
,,,,,,,,,,,,,,,,,,,,,,547.3710938,0.7457361221,
,,,,,,,,,,,,,,,,,,,,,,547.1829224,0.742708087,
,,,,,,,,,,,,,,,,,,,,,,546.9571533,0.7437429428,
,,,,,,,,,,,,,,,,,,,,,,546.7689819,0.7446707487,
,,,,,,,,,,,,,,,,,,,,,,546.5808716,0.7459224463,
,,,,,,,,,,,,,,,,,,,,,,546.3550415,0.7443134785,
,,,,,,,,,,,,,,,,,,,,,,546.1669312,0.7449080944,
,,,,,,,,,,,,,,,,,,,,,,545.9786987,0.7445221543,
,,,,,,,,,,,,,,,,,,,,,,545.7905273,0.7455036044,
,,,,,,,,,,,,,,,,,,,,,,545.5646973,0.7450987697,
,,,,,,,,,,,,,,,,,,,,,,545.3764648,0.7458612919,
,,,,,,,,,,,,,,,,,,,,,,545.1882935,0.7467000484,
,,,,,,,,,,,,,,,,,,,,,,544.9624634,0.746720612,
,,,,,,,,,,,,,,,,,,,,,,544.7741699,0.7467367053,
,,,,,,,,,,,,,,,,,,,,,,544.5859985,0.7465266585,
,,,,,,,,,,,,,,,,,,,,,,544.3600464,0.7450076938,
,,,,,,,,,,,,,,,,,,,,,,544.171814,0.7489660382,
,,,,,,,,,,,,,,,,,,,,,,543.9835205,0.7468035817,
,,,,,,,,,,,,,,,,,,,,,,543.7576294,0.7453454137,
,,,,,,,,,,,,,,,,,,,,,,543.569397,0.747844696,
,,,,,,,,,,,,,,,,,,,,,,543.3810425,0.7483818531,
,,,,,,,,,,,,,,,,,,,,,,543.1550293,0.7483116388,
,,,,,,,,,,,,,,,,,,,,,,542.9667969,0.7501988411,
,,,,,,,,,,,,,,,,,,,,,,542.7785034,0.7493253946,
,,,,,,,,,,,,,,,,,,,,,,542.5900879,0.7502975464,
,,,,,,,,,,,,,,,,,,,,,,542.3641968,0.7480118275,
,,,,,,,,,,,,,,,,,,,,,,542.1757813,0.7471857667,
,,,,,,,,,,,,,,,,,,,,,,541.9874268,0.7441751957,
,,,,,,,,,,,,,,,,,,,,,,541.7613525,0.742449224,
,,,,,,,,,,,,,,,,,,,,,,541.5730591,0.7405455112,
,,,,,,,,,,,,,,,,,,,,,,541.3847046,0.7384431362,
,,,,,,,,,,,,,,,,,,,,,,541.1586304,0.7397230864,
,,,,,,,,,,,,,,,,,,,,,,540.9702148,0.7412410378,
,,,,,,,,,,,,,,,,,,,,,,540.7818604,0.7406821847,
,,,,,,,,,,,,,,,,,,,,,,540.5557251,0.7437720895,
,,,,,,,,,,,,,,,,,,,,,,540.3673706,0.7443404198,
,,,,,,,,,,,,,,,,,,,,,,540.178833,0.7423020601,
,,,,,,,,,,,,,,,,,,,,,,539.9904785,0.7436414957,
,,,,,,,,,,,,,,,,,,,,,,539.7642822,0.744253695,
,,,,,,,,,,,,,,,,,,,,,,539.5758667,0.7470228076,
,,,,,,,,,,,,,,,,,,,,,,539.3873291,0.7469680905,
,,,,,,,,,,,,,,,,,,,,,,539.1611938,0.7477805614,
,,,,,,,,,,,,,,,,,,,,,,538.9727783,0.7469843626,
,,,,,,,,,,,,,,,,,,,,,,538.7842407,0.7459203601,
,,,,,,,,,,,,,,,,,,,,,,538.5581055,0.748539567,
,,,,,,,,,,,,,,,,,,,,,,538.3695679,0.7498064637,
,,,,,,,,,,,,,,,,,,,,,,538.1809692,0.7484335899,
,,,,,,,,,,,,,,,,,,,,,,537.9547729,0.7486097813,
,,,,,,,,,,,,,,,,,,,,,,537.7662964,0.7470648289,
,,,,,,,,,,,,,,,,,,,,,,537.5777588,0.7476888299,
,,,,,,,,,,,,,,,,,,,,,,537.3892212,0.7468707561,
,,,,,,,,,,,,,,,,,,,,,,537.1629639,0.7459341884,
,,,,,,,,,,,,,,,,,,,,,,536.9743042,0.7452275157,
,,,,,,,,,,,,,,,,,,,,,,536.7857666,0.7465170622,
,,,,,,,,,,,,,,,,,,,,,,536.5593872,0.7449703217,
,,,,,,,,,,,,,,,,,,,,,,536.3709106,0.7455825806,
,,,,,,,,,,,,,,,,,,,,,,536.182312,0.7442674637,
,,,,,,,,,,,,,,,,,,,,,,535.9559326,0.7428411245,
,,,,,,,,,,,,,,,,,,,,,,535.767395,0.7468682528,
,,,,,,,,,,,,,,,,,,,,,,535.5786743,0.7478885651,
,,,,,,,,,,,,,,,,,,,,,,535.3900757,0.750071764,
,,,,,,,,,,,,,,,,,,,,,,535.1636963,0.749184072,
,,,,,,,,,,,,,,,,,,,,,,534.9750366,0.750379622,
,,,,,,,,,,,,,,,,,,,,,,534.786377,0.7525437474,
,,,,,,,,,,,,,,,,,,,,,,534.5599976,0.7518152595,
,,,,,,,,,,,,,,,,,,,,,,534.3713379,0.7529790998,
,,,,,,,,,,,,,,,,,,,,,,534.1826172,0.7498492002,
,,,,,,,,,,,,,,,,,,,,,,533.9561768,0.7497614026,
,,,,,,,,,,,,,,,,,,,,,,533.7675171,0.7473646402,
,,,,,,,,,,,,,,,,,,,,,,533.5787354,0.7455132008,
,,,,,,,,,,,,,,,,,,,,,,533.3900757,0.7442876101,
,,,,,,,,,,,,,,,,,,,,,,533.1635742,0.7430428863,
,,,,,,,,,,,,,,,,,,,,,,532.9748535,0.7441005111,
,,,,,,,,,,,,,,,,,,,,,,532.7860718,0.7442333102,
,,,,,,,,,,,,,,,,,,,,,,532.5596313,0.7455747128,
,,,,,,,,,,,,,,,,,,,,,,532.3707886,0.7461189032,
,,,,,,,,,,,,,,,,,,,,,,532.1820679,0.7484850287,
,,,,,,,,,,,,,,,,,,,,,,531.9555054,0.7472028732,
,,,,,,,,,,,,,,,,,,,,,,531.7667236,0.749509871,
,,,,,,,,,,,,,,,,,,,,,,531.5779419,0.7488589287,
,,,,,,,,,,,,,,,,,,,,,,531.3890991,0.7476164103,
,,,,,,,,,,,,,,,,,,,,,,531.1625366,0.7512714863,
,,,,,,,,,,,,,,,,,,,,,,530.9736938,0.7513706684,
,,,,,,,,,,,,,,,,,,,,,,530.7849121,0.7524310946,
,,,,,,,,,,,,,,,,,,,,,,530.5582886,0.7520796657,
,,,,,,,,,,,,,,,,,,,,,,530.3694458,0.754275322,
,,,,,,,,,,,,,,,,,,,,,,530.180542,0.7529374361,
,,,,,,,,,,,,,,,,,,,,,,529.9539185,0.7539345026,
,,,,,,,,,,,,,,,,,,,,,,529.7650757,0.7533667684,
,,,,,,,,,,,,,,,,,,,,,,529.5761719,0.7533006072,
,,,,,,,,,,,,,,,,,,,,,,529.3872681,0.7500573397,
,,,,,,,,,,,,,,,,,,,,,,529.1605835,0.7493796945,
,,,,,,,,,,,,,,,,,,,,,,528.9716797,0.7457002401,
,,,,,,,,,,,,,,,,,,,,,,528.7827759,0.7438095212,
,,,,,,,,,,,,,,,,,,,,,,528.5560913,0.7419013381,
,,,,,,,,,,,,,,,,,,,,,,528.3671875,0.7422125936,
,,,,,,,,,,,,,,,,,,,,,,528.1781616,0.7443329096,
,,,,,,,,,,,,,,,,,,,,,,527.9892578,0.7434707284,
,,,,,,,,,,,,,,,,,,,,,,527.7624512,0.7447685599,
,,,,,,,,,,,,,,,,,,,,,,527.5735474,0.7458221316,
,,,,,,,,,,,,,,,,,,,,,,527.3845825,0.7462675571,
,,,,,,,,,,,,,,,,,,,,,,527.1578369,0.748999238,
,,,,,,,,,,,,,,,,,,,,,,526.96875,0.748927176,
,,,,,,,,,,,,,,,,,,,,,,526.7797852,0.7476912141,
,,,,,,,,,,,,,,,,,,,,,,526.5529785,0.7470191121,
,,,,,,,,,,,,,,,,,,,,,,526.3639526,0.7500368953,
,,,,,,,,,,,,,,,,,,,,,,526.1749268,0.7468636632,
,,,,,,,,,,,,,,,,,,,,,,525.9859619,0.7450977564,
,,,,,,,,,,,,,,,,,,,,,,525.7590332,0.7456433773,
,,,,,,,,,,,,,,,,,,,,,,525.5700684,0.7466312647,
,,,,,,,,,,,,,,,,,,,,,,525.3809814,0.7473497987,
,,,,,,,,,,,,,,,,,,,,,,525.1541138,0.7490537167,
,,,,,,,,,,,,,,,,,,,,,,524.9649658,0.7480754852,
,,,,,,,,,,,,,,,,,,,,,,524.7759399,0.7475690842,
,,,,,,,,,,,,,,,,,,,,,,524.586853,0.7490113378,
,,,,,,,,,,,,,,,,,,,,,,524.3598633,0.7484515309,
,,,,,,,,,,,,,,,,,,,,,,524.1708374,0.7502992749,
,,,,,,,,,,,,,,,,,,,,,,523.9816284,0.7497624755,
,,,,,,,,,,,,,,,,,,,,,,523.7547607,0.748339951,
,,,,,,,,,,,,,,,,,,,,,,523.5656128,0.750279665,
,,,,,,,,,,,,,,,,,,,,,,523.3764648,0.7479666471,
,,,,,,,,,,,,,,,,,,,,,,523.1873169,0.7503085136,
,,,,,,,,,,,,,,,,,,,,,,522.9603271,0.7513938546,
,,,,,,,,,,,,,,,,,,,,,,522.7711182,0.7503381968,
,,,,,,,,,,,,,,,,,,,,,,522.5819702,0.7517102361,
,,,,,,,,,,,,,,,,,,,,,,522.3549805,0.7540125251,
,,,,,,,,,,,,,,,,,,,,,,522.1658325,0.7526468039,
,,,,,,,,,,,,,,,,,,,,,,521.9765015,0.7547951341,
,,,,,,,,,,,,,,,,,,,,,,521.7873535,0.7546368837,
,,,,,,,,,,,,,,,,,,,,,,521.5603027,0.7552993298,
,,,,,,,,,,,,,,,,,,,,,,521.3710938,0.7530586123,
,,,,,,,,,,,,,,,,,,,,,,521.1818237,0.7535540462,
,,,,,,,,,,,,,,,,,,,,,,520.9547729,0.7538051605,
,,,,,,,,,,,,,,,,,,,,,,520.7655029,0.7534882426,
,,,,,,,,,,,,,,,,,,,,,,520.5762329,0.7565803528,
,,,,,,,,,,,,,,,,,,,,,,520.3870239,0.7569405437,
,,,,,,,,,,,,,,,,,,,,,,520.15979,0.7571467161,
,,,,,,,,,,,,,,,,,,,,,,519.9705811,0.7575218081,
,,,,,,,,,,,,,,,,,,,,,,519.781311,0.7576791644,
,,,,,,,,,,,,,,,,,,,,,,519.5540771,0.758194685,
,,,,,,,,,,,,,,,,,,,,,,519.3648071,0.7570384145,
,,,,,,,,,,,,,,,,,,,,,,519.1754761,0.7556093335,
,,,,,,,,,,,,,,,,,,,,,,518.986145,0.7541127801,
,,,,,,,,,,,,,,,,,,,,,,518.7589722,0.7544205189,
,,,,,,,,,,,,,,,,,,,,,,518.5696411,0.7536138892,
,,,,,,,,,,,,,,,,,,,,,,518.380249,0.7501952648,
,,,,,,,,,,,,,,,,,,,,,,518.1530762,0.7523828149,
,,,,,,,,,,,,,,,,,,,,,,517.9636841,0.7520634532,
,,,,,,,,,,,,,,,,,,,,,,517.774292,0.7533821464,
,,,,,,,,,,,,,,,,,,,,,,517.5849609,0.7533342838,
,,,,,,,,,,,,,,,,,,,,,,517.357605,0.7543854713,
,,,,,,,,,,,,,,,,,,,,,,517.1682739,0.7537626624,
,,,,,,,,,,,,,,,,,,,,,,516.9788208,0.7519997358,
,,,,,,,,,,,,,,,,,,,,,,516.7894287,0.7535902858,
,,,,,,,,,,,,,,,,,,,,,,516.5621338,0.7531450987,
,,,,,,,,,,,,,,,,,,,,,,516.3726807,0.7557561398,
,,,,,,,,,,,,,,,,,,,,,,516.1832275,0.7532178164,
,,,,,,,,,,,,,,,,,,,,,,515.9559326,0.7547151446,
,,,,,,,,,,,,,,,,,,,,,,515.7664185,0.7529966831,
,,,,,,,,,,,,,,,,,,,,,,515.5770264,0.7561269999,
,,,,,,,,,,,,,,,,,,,,,,515.3875122,0.7561924458,
,,,,,,,,,,,,,,,,,,,,,,515.1601563,0.7576058507,
,,,,,,,,,,,,,,,,,,,,,,514.9706421,0.7562434673,
,,,,,,,,,,,,,,,,,,,,,,514.7811279,0.7552330494,
,,,,,,,,,,,,,,,,,,,,,,514.5537109,0.7573114634,
,,,,,,,,,,,,,,,,,,,,,,514.3641968,0.7571915388,
,,,,,,,,,,,,,,,,,,,,,,514.1747437,0.7562139034,
,,,,,,,,,,,,,,,,,,,,,,513.9851685,0.75621593,
,,,,,,,,,,,,,,,,,,,,,,513.7577515,0.7551404238,
,,,,,,,,,,,,,,,,,,,,,,513.5681763,0.7555234432,
,,,,,,,,,,,,,,,,,,,,,,513.3786621,0.7564280629,
,,,,,,,,,,,,,,,,,,,,,,513.1890869,0.7559296489,
,,,,,,,,,,,,,,,,,,,,,,512.9616089,0.7570304275,
,,,,,,,,,,,,,,,,,,,,,,512.7720337,0.7577204704,
,,,,,,,,,,,,,,,,,,,,,,512.5823975,0.7585110664,
,,,,,,,,,,,,,,,,,,,,,,512.3549194,0.7564644814,
,,,,,,,,,,,,,,,,,,,,,,512.1652832,0.7559652925,
,,,,,,,,,,,,,,,,,,,,,,511.975647,0.7569816113,
,,,,,,,,,,,,,,,,,,,,,,511.7860718,0.7557615042,
,,,,,,,,,,,,,,,,,,,,,,511.5585327,0.7563337088,
,,,,,,,,,,,,,,,,,,,,,,511.3688965,0.7580981851,
